"1";"en: angličtina";"NFC: oborová literatura";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";"když jsem vyjížděl z Hyde Parku a narazil jsem do";"zdi vedle Hard";"Rock Café ... venku zrovna byla dlouhá fronta a všichni"
"1";"es: španělština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"přestěhování se do chatičky , kerá stála na hranici vobou";"zahrad , vedle právě";"koupenýho domu , a kerou používaly děcka bejvalejch majitelů na"
"1";"cs: čeština";"NFC: oborová literatura";"SCI: odborná literatura";"NAT: přírodní vědy";"BIO: biologie";"ve světlých oligotrofních porostech převažují druhy suchých trávníků a bylinných";"lemů ( vedle výše";"jmenovaných nejčastěji Anthericum ramosum , Bupleurum falcatum , Clinopodium vulgare"
"1";"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"serveru Lidovky . cz mluvčí Zuzana Barochová . </s><s> Čonka podle";"ní vedle výše";"zmíněných skutků čelí podezření ze stýkání se s minimálně dvěma"
"1";"en: angličtina";"NFC: oborová literatura";"POP: populárně naučná literatura";"HUM: humanitní vědy";"HIS: historie, biografie";"400 vojáků na koních a asi 1 400 bronzových hlav";"šípů vedle nejméně";"64 vozů a obrněné jízdy . </s><s> Šachta 3 je tou"
"1";"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"na řidičském průkazu pořízená před šestadvaceti lety a jediný otisk";"palce vedle notářsky";"ověřeného podpisu . </s><s> Což znamená , že procházet obvyklé vládní"
"1";"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"Mrzimoru a usadili se k ostatním nebelvírským na vzdálenější straně";"síně , vedle Skoro";"bezhlavého Nicka . </s><s> Duch jejich koleje , perleťově bílý a"
"1";"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"gangů vyrůstající z USA padesátých a šedesátých let 20 .";"století : vedle Hells";"Angels jsou to Bandidos , Mongols , Pagans či Outlaws"
"1";"cs: čeština";"NFC: oborová literatura";"SCI: odborná literatura";"SSC: sociální vědy";"LAW: právo";"1918 . </s><s> Proto je třeba pokládat za právní vznik Československého";"státu vedle 28";". října i 29 . říjen . </s><s> Zde si autor"
"1";"de: němčina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"v sedmém nebi . </s><s> V autě seděla Majken na sedadle";"spolujezdce vedle Saschy";", byla nevrlá a nepromluvila ani slovo , zatímco já"
"1";"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"REG: regionální tisk";"terénu . </s><s> „ Výstava je letos druhým výstavním projektem přírodovědného";"ústavu , vedle teď";"probíhajícího Milování v přírodě , “ uzavřel ředitel muzea Břetislav"
"1";"cs: čeština";"NFC: oborová literatura";"PRO: profesní literatura";"FTS: formální a technické vědy";"TEC: technika";"kovů používaných k aditivní výrobě . </s><s> USA coby partnerskou zemi";"veletrhu vedle Sintavie";"reprezentovalo zhruba 50 firem . </s><s> Jedním z mnoha vrcholů amerického"
"1";"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"čísla predikující úžasné výnosy , které se s využitím nových";"nástrojů ( vedle EET";"je to i kontrolní hlášení , díky němuž mohou berní"
"1";"en: angličtina";"NFC: oborová literatura";"SCI: odborná literatura";"SSC: sociální vědy";"SOC: sociologie";"ostrově do Morelova stroje a vloží sám sebe do každé";"scény vedle Faustiny";", aby se zdálo , že na něj reaguje . </s>"
"1";"en: angličtina";"FIC: beletrie";"COL: kratší próza";"X: neuvedeno";"X: neuvedeno";"jej neváhal označit za jednoho ze čtyř největších žijících amerických";"autorů ( vedle Cormaca";"McCarthyho , Philipa Rotha a Thomase Pynchona ) . </s><s> S"
"1";"nl: nizozemština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"jde do garáže . </s><s> My s Jolanem čekáme u našich";"kol vedle pěkně";"osázeného záhonu . </s><s> Teska si plivne na sedlo a leští"
"1";"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"stojí ženy - hybatelky ? </s><s> Silné obsazení rolí manželek -";"našeptávaček ( vedle nesporně";"charismatické Hochové ještě Eva Josefíková a Sára Sandeva ) může"
"1";"cs: čeština";"NFC: oborová literatura";"PRO: profesní literatura";"NAT: přírodní vědy";"AGR: zemědělství, chovatelství";"unijní standardy ochrany dat . </s><s> O dohodě nyní vyjednává 23";"zemí , vedle USA";"a zemí EU také některé státy Latinské Ameriky a Pákistán"
"1";"cs: čeština";"NFC: oborová literatura";"SCI: odborná literatura";"SSC: sociální vědy";"REC: sport, rekreace, hobby";"a to buď obouruč z postavení rozkročmo nebo jednoruč ze";"stoje vedle náhozové";"desky s vykročením jedné nohy , druhá se může přisunout"
"1";"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";". </s><s> Svírala program , bolestně si uvědomovala bezvýznamnou pozici svého";"jména vedle Haroldova";", které nemohlo být výraznější , ledaže by hořelo ohnivými"
"1";"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"SPO: sport";"<s> Po pauze už usedl do hlediště , hned do první";"řady vedle „";"své “ střídačky . </s><s> „ Chtěli jsme inovovat práci tak"
"1";"cs: čeština";"NFC: oborová literatura";"PRO: profesní literatura";"NAT: přírodní vědy";"MED: lékařství";"jednu z alternativ v léčbě akutní recidivy chronických zánětů močového";"ústrojí vedle standardně";"podávaných chemoterapeutik a antibiotik . </s><s> Zdroj : Motíl I ."
"1";"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"<s> Jakmile lék začne působit , stočím se na posteli do";"klubíčka vedle Krissiho";", on mě jednou rukou obejme a víská mě ve"
"1";"cs: čeština";"NFC: oborová literatura";"SCI: odborná literatura";"HUM: humanitní vědy";"PHI: filozofie, náboženství";"zemí se v posledních desetiletích mění a zaslouží si zvláštní";"pozornosti vedle spíše";"historických pojednání o hinduismu a buddhismu . </s><s> Výměna informací není"
"1";"cs: čeština";"FIC: beletrie";"COL: kratší próza";"X: neuvedeno";"X: neuvedeno";"spodního žlebu zaledněné skály a dalších šedesát metrů pod úpatí";"hřebínku vedle tzv";". „ Ucha “ do dolní partie Úpského vodopádu ,"
"1";"cs: čeština";"NFC: oborová literatura";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";"se coby jediný akcionář Petrimexu podílela na navyšování základního jmění";"Agrofertu vedle O";". F . I . Upisuje přitom jenom deset procent"
"1";"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";". </s><s> Sarah se zabalila do deky a schoulila se u";"postele vedle Case";". </s><s> I ve spánku však prsty nechala kolem jeho zápěstí"
"1";"el: řečtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"tu ale ještě něco jiného . </s><s> Všiml sis těch dvou";"siláků vedle Ibn";"Uqby ? </s><s> Už jsi je tu někdy viděl ? </s><s> Co"
"1";"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"HOU: bydlení, zahrada, hobby";"do domu . </s><s> Dokáže se zcela přizpůsobit rozličným nárokům svého";"pána - vedle sportovně";"založeného člověka vyroste pes sportovec , línější majitel vychová gaučáka"
"1";"cs: čeština";"NFC: oborová literatura";"POP: populárně naučná literatura";"FTS: formální a technické vědy";"TEC: technika";", na městském okruhu absolvoval čestné kolo . </s><s> Na sedadle";"spolujezdce vedle Wickense";"seděla snoubenka Karli Woodsová , které Kanaďan slíbil , že"
"1";"en: angličtina";"NFC: oborová literatura";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";"celé zemi , přebíral materiální dary a vozil je do";"přístřešků vedle Craig";"Lodge , kde jsme je pak třídili a balili pro"
"1";"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"jiném . </s><s> Sehne se a položí kopretinový věneček vedle těch";"ostatních , vedle pečlivě";"uspořádané hromádky stonků , jež se mění v průsvitné provázky"
"1";"sv: švédština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";", které si na sporáku připraví . </s><s> Vysadil ji u";"železářství vedle Amazing";"Grace a odšoural se na dnešní třetí šálek kávy . </s>"
"1";"cs: čeština";"NFC: oborová literatura";"POP: populárně naučná literatura";"ITD: interdisciplinární";"ITD: interdisciplinární";", jemuž byly nálezy zaslány , určuje zde celkem 23";"druhů ; vedle typicky";"glaciálních forem také náročnější prvky , které se v glaciální"
"1";"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"MIX: společnost";"<s> DUBAJ : ZAHRADA ZÁZRAKŮ </s><s> Kam se hrabou babylonské visuté zahrady";"Semiramidiny : vedle Dubai";"Miracle Garden ( Dubajská zahrada zázraků ) by určitě vypadaly"
"1";"de: němčina";"NFC: oborová literatura";"SCI: odborná literatura";"HUM: humanitní vědy";"LAN: filologie";"( při vhodném intonačním ztvárnění ) realizovat velký počet možných";"jednání ; vedle ‚";"přání ‘ a ‚ výzvy ‘ by přicházely v úvahu"
"1";"en: angličtina";"FIC: beletrie";"COL: kratší próza";"X: neuvedeno";"X: neuvedeno";"napjatým čekáním vyšponovaná až po samou mez . </s><s> Do prázdného";"pokoje vedle Foota";"jako by domněle přicházely a zase z něj odcházely nehmotné"
"1";"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"se při obnovené mezinárodní premiéře digitalizovaného filmu Karla Zemana Vynález";"zkázy ( vedle MFF";"Karlovy Vary promítaného i v Muzeu filmu v Turíně a"
"1";"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"LIF: životní styl";"na kopci nezakrývá billboard a kde se můžete posadit do";"kavárny vedle elegantně";"oblečených místních a sledovat jejich eleganci při popíjení ristretta nebo"
"1";"cs: čeština";"NFC: oborová literatura";"PRO: profesní literatura";"SSC: sociální vědy";"EDU: pedagogika";"pracovat , mohou totiž oba z způsoby fungovat vat bez";"problému vedle se";"</s><s> sebe . </s><s> Pokud něco ony dva způsoby skutečně odlišuje ,"
"1";"cs: čeština";"NFC: oborová literatura";"SCI: odborná literatura";"HUM: humanitní vědy";"THE: divadlo, film, tanec";"sezony byla hrána opera na této scéně pouze patnáctkrát včetně";"repríz vedle 31";"veseloherních představení , stejného počtu operet , sedmnáctkrát byla uvedena"
"1";"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"uranu , novými zařízeními a tisíci zkušených jaderných vědců a";"techniků , vedle plně";"funkčního reaktoru schopného produkovat plutonium . </s><s> Co bude Bibi dělat"
"1";"ja: japonština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";", což pro ni nebylo zrovna obvyklé . </s><s> Zastavila u";"nádraží vedle zbrusu";"nové fontánky . </s><s> V takovém dešti je to pořádná zbytečnost"
"1";"es: španělština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";", protože jsem spatřila Kaye s jehlou v předloktí ,";"nataženého vedle Giorgetty";". </s><s> Oba si právě píchli . </s><s> Z polohy mé sestřenky"
"1";"de: němčina";"NFC: oborová literatura";"SCI: odborná literatura";"HUM: humanitní vědy";"HIS: historie, biografie";"Heyeti , tj . rada ministrů ) za cíl anatolského";"odporu vedle „";"blaha vlasti “ také „ nezávislost a nedotknutelnost chalífátu a"
"1";"tr: turečtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"mi ho . </s><s> Vzal jsem si jednu z plechovek ze";"sáčku vedle Zeyneb";"a přiložil ji ke rtům . </s><s> Nechutná sladká tekutina se"
"1";"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"<s> Dám si knihu pod paži a na všech čtyřech se";"přesunu vedle Kanea";", abych si to mohla líp prohlédnout . </s><s> Dole pod"
"1";"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"se totéž . </s><s> Vzdá to a schová dýmku zpátky do";"kapsy vedle Draxova";"revolveru . </s><s> Barman ho pozoruje , ale nic neříká . </s>"
"1";"de: němčina";"NFC: oborová literatura";"SCI: odborná literatura";"HUM: humanitní vědy";"HIS: historie, biografie";". </s><s> V sandžaku mělo relativní převahu turecké obyvatelstvo ( 39,7";"procent ) vedle alevíjských";"( 28 procent ) , sunnitských ( 10 procent )"
"1";"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"LIF: životní styl";"došly v Praze ruské slovníky . </s><s> Pracovní návrh nového znaku";"Prahy , vedle ma";"y Mutter , vedle lipových listů dubové , A třešnička"
"1";"cs: čeština";"NFC: oborová literatura";"SCI: odborná literatura";"HUM: humanitní vědy";"MUS: hudba";"Musikverein ve Štýrském Hradci uvedl v témže období 13 velkých";"koncertů vedle 4";"koncertů komorních , v Basileji se v dané sezoně konalo"
"1";"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"potlačil . </s><s> Vytáhl svůj úd a začal močit na hromadu";"sutin vedle podivně";"vyzdobené neněmecké budovy . </s><s> "" Čúrám , "" odpověděl a"
"1";"cs: čeština";"NFC: oborová literatura";"SCI: odborná literatura";"HUM: humanitní vědy";"LAN: filologie";"věnován kritický retrospektivní exkurz . </s><s> Podle uvedeného badatele plní řeč";"umění vedle intelektuálně";"komunikativní funkce , jíž odpovídá běžná organizace jazykových prostředků ,"
"1";"cs: čeština";"NFC: oborová literatura";"SCI: odborná literatura";"HUM: humanitní vědy";"PHI: filozofie, náboženství";"několik věcí : vedle otřesu tradičních autorit také kategorický požadavek";"univerzálnosti , vedle zcela";"nových nároků také nové vědecké znalosti , které je třeba"
"3";"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"REG: regionální tisk";"protipohybu Trmala , ale ke smůle domácích i o pár";"centimetrů vedle .";"</s><s> Druhá půle začala rychlým gólem Slovácka . </s><s> Kalabiškovu střelu ve"
"3";"fr: francouzština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"trochu podělil o to , kdo jsem . </s><s> Ptám se";"katechety vedle ,";"jak žije . </s><s> Prozradí mi , že má pět dospělých"
"3";"cs: čeština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"kus masa , panenku si dá Kristýna jen tak do";"kabelky , vedle v";"lahůdkách si koupí vajíčkový chlebíček , větrník a Fantu ,"
"3";"cs: čeština";"FIC: beletrie";"COL: kratší próza";"X: neuvedeno";"X: neuvedeno";"ve skutečnosti prodává . </s><s> Ceny vozů odhadoval úřad o pár";"ulic vedle .";"</s><s> Přemýšlel jsem , jaké asi mají limity tam . </s><s> Budiž"
"3";"cs: čeština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";". “ </s><s> Na prkénku je připravený nůž a plochý kus";"slaniny , vedle tři";"sklínky . </s><s> Eva staví na stůl láhev vizovické slivovice . </s>"
"3";"en: angličtina";"FIC: beletrie";"COL: kratší próza";"X: neuvedeno";"X: neuvedeno";"a kotouč žlutého drátu . </s><s> Lopatku opřel o hromadu naskládaných";"kartónů , vedle na";"podlahu položil dráty a odemkl klec . </s><s> "" Musíme pohnout"
"3";"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"REG: regionální tisk";"oblíbené chůzi , šla do toho . </s><s> „ Jsem z";"toho vedle .";"je to pro mě překvapení , “ říkala oslavenkyně v"
"3";"it: italština";"NFC: oborová literatura";"POP: populárně naučná literatura";"HUM: humanitní vědy";"PHI: filozofie, náboženství";"svět znovu objevil přibližně od 11 . a 12 .";"století vedle „";"vzdělané “ kultury škol a univerzit také populárnější témata ,"
"3";"cs: čeština";"NFC: oborová literatura";"POP: populárně naučná literatura";"FTS: formální a technické vědy";"TEC: technika";") i vyvážení kanálů ; režim jeho nastavení aktivuje tlačítko";"Balance , vedle následují";"Display ( reguluje jas displeje ) a Mute , které"
"3";"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"stolku za dveřmi , kde se probírám každodenní prací . </s><s>";"Od vedle ,";"z písárny , ke mně proniká přes oceán papírů ,"
"3";"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"LIF: životní styl";"Kč </s><s> DOLCE & GABBANA </s><s> EXPLODING FLOWERS 01 MARTIN KLIMAS </s><s> HOLKA";"OD VEDLE";"</s><s> Zpestřete svoje nejoblíbenější kousky , například barevnými záplatami . </s><s> Hodinky"
"3";"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"pod náhorní plošinou . </s><s> Bylo v ní lůžko z kozích";"kůží , vedle stál";"džbán a košík s datlemi . </s><s> David klesl na lůžko"
"3";"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"SPO: sport";"promarnil v 52 . minutě , kdy mířil z dobré";"pozice vedle .";"</s><s> Jan SÝKORA 4 známka Sportu Mravenčí práce , mravenčí výsledky"
"3";"fr: francouzština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"na místě spolujezdce v malém modrém renaultu pětce . </s><s> Z";"osoby vedle ,";"za volantem , jsem zahlédla jen koleno a kus džínsů"
"3";"cs: čeština";"FIC: beletrie";"COL: kratší próza";"X: neuvedeno";"X: neuvedeno";"nepoznal ji . </s><s> Ona mi to vyvrátila . </s><s> Zašla do";"květinářství vedle a";"přinesla mi kytici gerber : „ Dejte to , prosím"
"3";"de: němčina";"NFC: oborová literatura";"POP: populárně naučná literatura";"ITD: interdisciplinární";"ITD: interdisciplinární";"menší . </s><s> S ampulemi a svou stříkačkou jde do koupelny";"sluhů vedle ,";"vlastnoručně vypláchne stříkačku a prázdné ampule hodí do záchodu . </s>"
"3";"cs: čeština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"básně ! </s><s> Bullshit , zvedám se a přecházím do velkého";"sálu vedle ,";"ve kterém je obrazárna , obrazy ovšem nestojí za mnoho"
"3";"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"INT: zajímavosti ze světa";"několika schodech velikými dveřmi , jimiž se otvíral rozhled do";"ulice , vedle velké";"zamřížované okno zakryté dopola zelenou sítí , nad pultem visela"
"3";"da: dánština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"plakát s hrajícími si dětmi na dveřích , obrázek malé";"holčičky vedle a";"na stěnách noviny jako izolaci . </s><s> Oblečení na hromádce ,"
"3";"de: němčina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"si novoromanticky preludoval , zatímco Heymelovi sloužící v livrejích kávové";"barvy vedle prostírali";"slavnostní tabuli . </s><s> Bílé svíce zářily ve stříbrných svícnech ,"
"3";"cs: čeština";"NFC: oborová literatura";"POP: populárně naučná literatura";"SSC: sociální vědy";"SOC: sociologie";"některých motýlů , třeba bělásků , na blátě ( z";"kaluže vedle by";"se napili rychleji ) má zřejmě povahu našeho mnoho hodin"
"3";"sk: slovenština";"FIC: beletrie";"COL: kratší próza";"X: neuvedeno";"X: neuvedeno";"potkal redaktorku bulvárního plátku , topící se v potu provlhlé";"halenky , vedle rozpačitě";"postával fotograf , měli spolu něco zjistit o černochovi ,"
"3";"de: němčina";"FIC: beletrie";"SCR: drama";"X: neuvedeno";"X: neuvedeno";") </s><s> CLEMENS : Odkud to je ? </s><s> Zezhora ? </s><s> Nebo";"od vedle ?";"</s><s> PAULA : Co děláš ? </s><s> CLEMENS : Něco pěknýho jim"
"3";"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"LIF: životní styl";"<s> Hudebník John Mayer působí na první pohled jako stydlivý kluk";"od vedle ,";"který nosí brýle a neumí do pěti napočítat . </s><s> Realita"
"3";"cs: čeština";"NFC: oborová literatura";"POP: populárně naučná literatura";"ITD: interdisciplinární";"ITD: interdisciplinární";"„ zaslepí “ sudího , který přehlédne těžký faul pár";"metrů vedle ,";"k radosti poloviny fanoušků a k vzteku té druhé . </s>"
"3";"zh: čínština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"jsi nikdy neslyšel , pahorek obepnul břečťan a listy divokého";"konopí , vedle je";"pole a pár starých stromů , úkosem dopadající odpolední paprsky"
"3";"en: angličtina";"NFC: oborová literatura";"POP: populárně naučná literatura";"HUM: humanitní vědy";"PHI: filozofie, náboženství";"zlatého věku do doby železné </s><s> Koryta vodních toků ukrývala od";"pradávna vedle křiklavě";"zbarvených hlinek rovněž hrudky ryzího zlata – oslnivě zářícího kovu"
"3";"de: němčina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"Počkej , “ řekne Jojo a donese něco ze svýho";"pokoje vedle ,";"„ tady . “ </s><s> Ukáže mi starej atlas světa Diercke"
"3";"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"LIF: životní styl";"by takhle nechtěl vypadat v padesáti třech letech ! </s><s> HOLKA";"OD VEDLE";"</s><s> Herečka Kirsten Dunst si zahrála spoustu krasavic , ovšem skutečnost"
"3";"cs: čeština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"stolem mlčky stát . </s><s> „ Chodí sem ještě ten řezník";"od vedle ?";"“ zeptal se , když trochu upil a otřel knír"
"3";"cs: čeština";"FIC: beletrie";"VER: poezie";"X: neuvedeno";"X: neuvedeno";"den za dnem větší silnější baculatější mnohem mohutnější než kluci";"od vedle hlas";"mám jak zvon a mít tak zobáček zpívalo bych až"
"3";"sv: švédština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"který noha pohovky vytlačila . </s><s> Teď však stála o pár";"centimetrů vedle .";"</s><s> Pohovka byla sice dost malá , ale zato stará a"
"3";"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"INT: zajímavosti ze světa";"oslnivé kariéry nezažívají excentrici , nýbrž normální občané . </s><s> Lidé";"od vedle ,";"žvýkající tabák a nosící konfekční oblečení jako zakladatel sítě Ikea"
"3";"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"SCT: společenský život";"Stefani Joanne Angelina Germanotta , je totiž úplně normální holka";"od vedle .";"</s><s> Zpěvačka se s fešným hercem poprvé seznámila na natáčení videoklipu"
"3";"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"INT: zajímavosti ze světa";"s “ . </s><s> Nová pravidla povolila i variantu „ do";"Vlašimě “ , vedle „";"do Vlašimi “ . </s><s> To vám nevadí ? </s><s> To je"
"3";"cs: čeština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";". </s><s> S odstupem nejméně pěti metrů se bez nejmenší zbloudilé";"kapky vedle trefil";"do Kokeše . </s><s> „ Ten Barbarosa je vzácný fenomén ,"
"3";"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"LIF: životní styl";", mě děsně baví někoho líčit , “ slyšel jsem";"od vedle .";"</s><s> A vzpomněl si hned zčerstva na dcerku , jak si"
"3";"de: němčina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"napravo od talíře , koš s pečivem se nachází uprostřed";"stolu , vedle stojí";"konvička s čokoládou . </s><s> Nikdy by ho nenapadlo , že"
"3";"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"REG: regionální tisk";": 3 . </s><s> Domácí zahrozili jen po rohovém kopu hlavičkou";"Ježka vedle .";"</s><s> V úvodu druhého poločasu se proháčkoval obranou Poříčí Horel ,"
"3";"cs: čeština";"FIC: beletrie";"COL: kratší próza";"X: neuvedeno";"X: neuvedeno";"jednou za rok s nějakou holkou , tatínek je z";"tebe vedle ,";"že máš zase nový auto , maminka ti vygruntuje podkroví"
"3";"en: angličtina";"FIC: beletrie";"SCR: drama";"X: neuvedeno";"X: neuvedeno";"povím . sbor </s><s> Kruciš , fakt jsme tady dole z";"tebe vedle ,";"to Ti povím . kaplan </s><s> Odpusť nám , ó ,"
"3";"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"tisíc škeblí . </s><s> OSLOV Stačí si stoupnout jen o pár";"centimetrů vedle a";"už vás zvodnělé bahno začne pohlcovat . </s><s> Může to trvat"
"3";"cs: čeština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";", neboť ten je podle mapy blízko , jen pár";"ulic vedle ,";"je jaro , slunečná sobota a Newyorčané vycházejí do svého"
"3";"da: dánština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"mém místě reagoval vy . </s><s> Kdyby to šlo o pár";"milimetrů vedle ,";"tak tady dneska nesedím . </s><s> Dva moji nejlepší kamarádi bohužel"
"3";"cs: čeština";"NFC: oborová literatura";"SCI: odborná literatura";"NAT: přírodní vědy";"MED: lékařství";"co se rozhodli zaměřit . </s><s> Takto působí televize , hudba";"od vedle ,";"zprávy na internetu , příchod kohokoliv do místnosti apod . </s>"
"3";"cs: čeština";"NFC: oborová literatura";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";"že americký ) letoun . </s><s> Podle mě to šlo někde";"od vedle .";"</s><s> Vyhlédl jsem z okna . </s><s> Po promenádě Prado se hnala"
